v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,class
5,2,1,2,10,31.70000076,0.25,4,7.920000076,126.8000031,0.01,7.039999962,2,0,0,1,58,89,466,303,71,0
11,1,1,1,16,57.36000061,0.239999995,4.199999809,13.65999985,240.9100037,0.02,13.38000011,4,4,1,0,61,113,4,387,1,0
8,1,1,1,22,78.87000275,0.280000001,3.569999933,22.07999992,281.6799927,0.029999999,15.64999962,6,0,0,0,54,137,49,4,1,0
8,1,1,1,22,78.87000275,0.280000001,3.569999933,22.07999992,281.6799927,0.029999999,15.64999962,6,0,0,0,54,137,49,4,1,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
33,3,1,3,114,564.7800293,0.050000001,20.59000015,27.43000031,11627.79004,0.189999998,645.9899902,23,0,8,0,10,62,486,350,85,0
4,1,1,1,8,24,0.400000006,2.5,9.600000381,60,0.01,3.329999924,2,0,0,0,54,89,422,231,1,0
5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
15,2,1,2,55,261.5100098,0.150000006,6.5,40.22999954,1699.869995,0.090000004,94.44000244,12,0,3,0,66,66,252,193,71,0
4,1,1,1,8,24,0.400000006,2.5,9.600000381,60,0.01,3.329999924,2,0,0,0,54,89,422,231,1,0
11,4,3,1,26,106.2699966,0.109999999,9.170000076,11.59000015,974.1799927,0.039999999,54.11999893,7,0,2,0,7,125,103,4,120,0
30,8,4,4,127,697.4699707,0.039999999,25.35000038,27.52000046,17679.23047,0.230000004,982.1799927,25,0,3,0,21,77,521,359,34,0
11,4,3,1,47,199.6499939,0.050000001,19.5,10.23999977,3893.22998,0.07,216.2899933,9,0,0,0,9,125,252,104,120,0
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,0
23,6,1,6,75,352.5299988,0.129999995,8,44.06999969,2820.26001,0.119999997,156.6799927,17,0,4,0,65,66,347,279,10,0
18,4,1,1,65,285.5,0.029999999,30,9.520000458,8565.019531,0.100000001,475.8299866,13,0,3,0,10,137,312,232,120,0
38,10,3,8,101,505,0.07,13.34000015,37.84999847,6737.759766,0.170000002,374.3200073,28,1,7,0,9,69,478,298,51,0
7,1,1,1,16,57.36000061,0.25,4,14.34000015,229.4400024,0.02,12.75,4,0,1,0,65,101,49,303,1,0
25,3,1,3,102,523.1900024,0.090000004,11.22999954,46.59999847,5873.959961,0.170000002,326.3299866,22,0,1,0,9,75,486,291,100,0
65,10,1,6,187,1026.97998,0.029999999,32.52000046,31.57999992,33399.05078,0.340000004,1855.5,56,5,1,0,21,77,48,404,39,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
7,2,1,1,19,68.11000061,0.129999995,7.5,9.079999924,510.8599854,0.02,28.37999916,5,0,0,0,66,89,78,349,71,0
7,2,1,1,15,51.88999939,0.189999998,5.329999924,9.729999542,276.75,0.02,15.38000011,5,0,0,0,65,89,34,303,71,0
7,2,1,1,19,68.11000061,0.129999995,7.5,9.079999924,510.8599854,0.02,28.37999916,5,0,0,0,66,89,78,349,71,0
43,15,15,7,134,687.3200073,0.050000001,21.32999992,32.22000122,14662.91016,0.230000004,814.6099854,36,0,3,0,10,73,508,396,70,0
7,2,1,1,15,51.88999939,0.189999998,5.329999924,9.729999542,276.75,0.02,15.38000011,5,0,0,0,65,89,34,303,71,0
7,2,1,1,19,68.11000061,0.129999995,7.5,9.079999924,510.8599854,0.02,28.37999916,5,0,0,0,66,89,78,349,71,0
7,2,1,1,15,51.88999939,0.189999998,5.329999924,9.729999542,276.75,0.02,15.38000011,5,0,0,0,65,89,34,303,71,0
7,2,1,1,15,51.88999939,0.189999998,5.329999924,9.729999542,276.75,0.02,15.38000011,5,0,0,0,65,89,34,303,71,0
5,1,1,1,15,51.88999939,0.25,4,12.97000027,207.5700073,0.02,11.52999973,3,0,0,0,65,89,49,231,1,0
5,2,1,1,15,55.50999832,0.150000006,6.75,8.220000267,374.6700134,0.02,20.80999947,3,0,0,0,66,101,560,387,71,0
14,2,1,2,49,200.2899933,0.150000006,6.650000095,30.12000084,1331.900024,0.07,73.98999786,10,0,2,0,61,4,264,115,71,0
17,2,1,2,49,224.6600037,0.109999999,9.449999809,23.76000023,2124.090088,0.07,118,13,0,2,0,9,15,293,80,71,0
5,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,1,0,41,89,353,231,1,0
6,1,1,1,16,41.36000061,0.170000002,6,6.889999866,248.1600037,0.01,13.78999996,4,0,0,0,41,71,4,387,1,0
141,20,1,17,460,2414.050049,0.01,97.22000122,24.82999992,234698.9844,0.800000012,13038.83008,94,25,19,1,19,66,247,99,84,0
393,74,6,33,1338,8598.339844,0.01,91.44000244,94.04000092,786210.9375,2.869999886,43678.37891,301,32,53,5,21,132,538,360,32,0
84,4,1,4,419,2095,0.01,70.58999634,29.68000031,147882.3438,0.699999988,8215.69043,71,7,4,0,11,62,218,81,120,0
53,7,1,5,142,784.3499756,0.039999999,24.29000092,32.29000092,19053.07031,0.25999999,1058.5,40,4,5,2,21,78,558,359,22,0
97,32,4,15,597,3595.350098,0.01,98.56999969,36.47000122,354399.125,1.200000048,19688.83984,86,1,7,1,31,95,327,160,114,0
19,5,3,4,32,135.9299927,0.150000006,6.670000076,20.38999939,906.2199707,0.050000001,50.34999847,14,0,3,0,4,161,152,30,138,0
26,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0
41,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
41,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
36,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,51,0
46,10,9,9,132,720.6400146,0.090000004,11.19999981,64.33999634,8071.220215,0.239999995,448.3999939,42,0,4,0,10,90,544,342,51,0
22,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
28,3,1,2,65,327.8900146,0.090000004,11.28999996,29.03000069,3703.179932,0.109999999,205.7299957,25,0,3,0,13,62,361,171,100,0
59,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,39,0
74,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,47,0
37,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0
135,25,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,99,0
20,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
37,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0
23,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
70,14,11,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67,0
80,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,44,0
61,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,44,0
125,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,0
61,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,44,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
29,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
43,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34,0
18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
21,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,0
45,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
25,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
67,13,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,0
167,30,14,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,111,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
27,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
33,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,22,0
43,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
153,39,33,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,127,0
106,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,53,0
153,36,29,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,121,0
103,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,0
21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
42,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34,0
23,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
41,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,22,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
55,7,1,5,114,575.0599976,0.050000001,18.75,30.67000008,10782.38965,0.189999998,599.0200195,41,9,3,0,11,66,504,328,22,0
47,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34,0
101,12,11,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,0
69,16,14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,73,0
67,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,0
55,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
11,1,1,1,24,79.73000336,0.150000006,6.75,11.81000042,538.1500244,0.029999999,29.89999962,6,0,2,0,58,101,91,452,1,0
29,5,5,1,68,311.7799988,0.07,14.77000046,21.10000038,4605.799805,0.100000001,255.8800049,19,4,3,0,9,15,376,182,138,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
91,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,56,0
15,2,1,2,34,149.3399963,0.180000007,5.449999809,27.37999916,814.5800171,0.050000001,45.25,12,0,1,0,4,15,174,30,71,0
53,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
87,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,0
32,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,0
24,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
24,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
26,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,0
99,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,0
26,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,0
26,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
99,14,12,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67,0
44,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0
48,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0
244,46,1,46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,99,0
28,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
111,22,1,18,229,1426.400024,0.039999999,23.61000061,60.40999985,33680.48828,0.479999989,1871.140015,88,15,6,0,25,112,79,451,80,0
18,2,1,1,46,210.9100037,0.100000001,10,21.09000015,2109.080078,0.07,117.1699982,15,0,3,0,8,25,220,126,71,0
28,6,3,5,55,264.3999939,0.189999998,5.210000038,50.74000168,1377.689941,0.090000004,76.54000092,23,0,3,0,66,69,293,147,10,0
22,4,1,4,46,205.1300049,0.230000004,4.429999828,46.27000046,909.4299927,0.07,50.52000046,19,0,1,0,61,49,229,115,120,0
5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
34,3,1,3,70,343.480011,0.100000001,9.670000076,35.52999878,3320.330078,0.109999999,184.4600067,20,6,4,1,8,66,361,222,100,0
6,2,1,2,12,43.02000046,0.25,4,10.75,172.0800018,0.01,9.56000042,3,0,0,0,65,101,535,303,71,0
8,1,1,1,33,144.9499969,0.189999998,5.25,27.61000061,760.9699707,0.050000001,42.27999878,4,0,1,0,66,25,138,54,1,0
8,1,1,1,19,65.73000336,0.270000011,3.75,17.53000069,246.4799957,0.02,13.68999958,4,0,1,0,54,125,4,452,1,0
45,3,1,3,122,551.8699951,0.039999999,26.18000031,21.07999992,14449.08008,0.180000007,802.7299805,31,4,3,0,8,15,521,342,100,0
42,3,1,3,104,463.7799988,0.039999999,25.20000076,18.39999962,11687.28027,0.150000006,649.289978,27,4,4,0,8,4,478,314,100,0
173,45,39,5,679,4118.870117,0.01,73.51000214,56.02999878,302786.3125,1.370000005,16821.46094,137,15,17,0,24,105,378,179,137,0
31,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
30,3,1,2,114,633.2199707,0.059999999,16.45000076,38.5,10415.42969,0.209999993,578.6300049,26,0,4,0,16,88,474,359,100,0
27,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
27,3,1,2,98,535.0200195,0.059999999,15.57999992,34.34999847,8334.030273,0.180000007,463,24,0,3,0,16,82,438,328,100,0
7,17,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,76,0
8,17,13,1,630,3375.26001,0.029999999,35.04000092,96.31999969,118274.6563,1.129999995,6570.810059,8,0,0,0,29,25,468,222,76,0
9,17,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,76,0
8,9,7,3,365,1825,0.02,55,33.18000031,100375,0.610000014,5576.390137,3,0,0,0,19,25,262,400,44,0
45,6,1,1,84,420,0.059999999,15.88000011,26.44000053,6670.589844,0.140000001,370.5899963,30,6,7,0,11,62,411,279,10,0
39,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,0
51,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0
28,6,1,6,95,487.2799988,0.07,14.63000011,33.31999969,7126.5,0.159999996,395.9200134,28,0,0,0,11,72,452,298,120,0
47,6,4,4,189,1072.089966,0.050000001,21.5,49.86000061,23049.90039,0.360000014,1280.550049,42,2,3,0,14,94,13,446,10,0
39,5,5,4,211,1219.869995,0.050000001,18.37999916,66.38999939,22415.05078,0.409999996,1245.280029,29,1,9,0,11,102,40,467,138,0
65,14,1,6,154,715.1500244,0.029999999,31.95999908,22.37999916,22855.13086,0.239999995,1269.72998,40,15,8,0,9,25,570,385,67,0
27,3,3,3,84,403.8200073,0.050000001,19,21.25,7672.540039,0.129999995,426.25,19,3,2,0,10,42,399,291,100,0
19,13,13,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,0
7,1,1,1,3,4.75,0,0,0,0,0,0,2,1,0,0,30,1,263,1,1,0
13,1,1,1,29,103.9599991,0.289999992,3.5,29.70000076,363.8699951,0.029999999,20.21999931,7,0,0,0,41,148,91,54,1,0
30,8,8,1,115,520.210022,0.02,45.70999908,11.38000011,23781.00977,0.170000002,1321.170044,22,1,4,0,13,137,524,304,34,0
5,1,1,1,7,18.09000015,0.5,2,9.050000191,36.18999863,0.01,2,2,0,0,0,41,71,422,125,1,0
26,3,1,2,44,193.2599945,0.119999997,8.180000305,23.62000084,1581.22998,0.059999999,87.84999847,17,2,4,0,4,15,220,104,100,0
30,5,1,1,84,343.3500061,0.029999999,38.40000153,8.93999958,13184.51953,0.109999999,732.4699707,22,1,4,0,8,113,433,248,138,0
38,5,1,1,86,365.3200073,0.050000001,19.94000053,18.31999969,7283.600098,0.119999997,404.6400146,26,3,4,0,7,148,457,222,138,0
89,5,1,1,183,897.960022,0.039999999,27.53000069,32.61000061,24720.33984,0.300000012,1373.349976,41,27,13,4,9,62,36,417,138,0
51,9,8,3,176,949.0499878,0.029999999,30.5,31.12000084,28945.96094,0.319999993,1608.109985,42,3,3,0,19,73,580,377,44,0
15,2,1,2,37,140.8699951,0.119999997,8.670000076,16.25,1220.890015,0.050000001,67.83000183,10,1,1,0,65,125,196,41,71,0
36,7,1,4,105,546.9899902,0.059999999,17,32.18000031,9298.870117,0.180000007,516.5999756,23,7,3,0,14,72,508,304,22,0
9,1,1,1,15,49.83000183,0.209999993,4.670000076,10.68000031,232.5299988,0.02,12.92000008,5,0,0,0,61,89,34,303,1,0
29,4,4,2,74,355.7399902,0.050000001,18.67000008,19.05999947,6640.560059,0.119999997,368.9200134,23,0,2,0,13,25,399,212,120,0
19,2,1,2,50,216.1000061,0.129999995,7.670000076,28.19000053,1656.73999,0.07,92.04000092,13,0,0,0,65,25,229,159,71,0
44,5,1,1,115,534.039978,0.039999999,26.72999954,19.97999954,14273.53027,0.180000007,792.9699707,27,5,6,0,10,15,520,314,138,0
51,3,1,1,174,827.3499756,0.039999999,24.05999947,34.38000107,19908.11914,0.280000001,1106.01001,33,6,6,0,7,55,15,413,100,0
76,6,1,3,245,1345.5,0.029999999,34,39.56999969,45747.14063,0.449999988,2541.51001,54,8,8,0,16,85,82,8,10,0
51,9,1,6,106,552.2000122,0.039999999,22.94000053,24.06999969,12668.16016,0.180000007,703.789978,33,9,7,0,19,62,497,298,44,0
20,6,1,3,67,298.7799988,0.050000001,19.5,15.31999969,5826.25,0.100000001,323.6799927,15,1,1,0,9,161,354,203,10,0
14,2,1,2,29,123.1900024,0.170000002,5.849999905,21.05999947,720.6599731,0.039999999,40.04000092,12,0,2,0,66,4,103,41,71,0
42,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,0
8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
9,1,1,1,13,41.20999908,0.419999987,2.400000095,17.17000008,98.90000153,0.01,5.489999771,5,4,0,0,41,113,507,387,1,0
35,1,1,1,172,933.3200073,0.119999997,8.260000229,112.9400024,7712.830078,0.310000002,428.4899902,26,1,8,0,61,97,553,445,1,0
93,34,32,7,568,3740.26001,0.02,41.20000076,90.79000092,154088.125,1.25,8560.450195,67,10,16,0,24,139,298,165,118,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
14,4,4,1,33,140.1799927,0.07,14.07999992,9.949999809,1974.219971,0.050000001,109.6800003,10,0,2,0,9,125,152,41,120,0
9,1,1,1,16,55.34999847,0.400000006,2.5,22.13999939,138.3800049,0.02,7.690000057,5,1,1,0,54,125,4,387,1,0
6,1,1,1,10,30,0.300000012,3.329999924,9,100,0.01,5.559999943,3,0,1,0,54,89,466,303,1,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
5,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,1,0,41,89,353,231,1,0
81,12,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
6,1,1,1,20,69.19000244,0.270000011,3.75,18.45000076,259.4500122,0.02,14.40999985,3,0,1,0,54,125,34,452,1,0
8,2,1,2,18,66.61000061,0.330000013,3,22.20000076,199.8200073,0.02,11.10000038,6,0,0,0,58,137,34,412,71,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
62,10,1,5,128,666.8099976,0.07,15.17000008,43.97000122,10113.29004,0.219999999,561.8499756,50,1,9,0,9,78,515,371,51,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
18,2,1,2,53,212,0.109999999,9.329999924,22.70999908,1978.670044,0.07,109.9300003,12,3,1,0,61,161,252,171,71,0
4,1,1,1,9,27,0.5,2,13.5,54,0.01,3,2,0,0,0,41,101,422,303,1,0
29,3,3,2,59,270.5100098,0.079999998,11.81999969,22.88999939,3196.969971,0.090000004,177.6100006,15,5,7,0,9,15,347,126,100,0
4,1,1,1,7,19.64999962,0.5,2,9.829999924,39.29999924,0.01,2.180000067,2,0,0,0,41,89,353,231,1,0
51,9,4,6,142,760.7700195,0.02,42.16999817,18.04000092,32079.24023,0.25,1782.180054,33,6,10,0,22,66,526,400,44,0
88,14,1,13,235,1312.469971,0.02,40.83000183,32.13999939,53592.37109,0.439999998,2977.350098,75,0,11,0,20,85,66,11,64,0
76,14,1,8,213,1202.140015,0.02,42.79000092,28.09000015,51441.62891,0.400000006,2857.870117,58,0,16,0,25,78,71,434,59,0
14,2,1,2,23,94.01000214,0.25,4,23.5,376.0499878,0.029999999,20.88999939,10,1,1,0,65,161,78,452,71,0
99,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,22,0
28,2,1,2,49,224.6600037,0.129999995,7.619999886,29.5,1710.900024,0.07,95.05000305,14,2,8,2,7,33,273,104,71,0
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,0
18,3,3,2,41,187.9799957,0.100000001,10.5,17.89999962,1973.829956,0.059999999,109.6600037,13,1,2,0,10,4,220,67,100,0
17,3,3,2,41,187.9799957,0.100000001,10.5,17.89999962,1973.829956,0.059999999,109.6600037,12,1,2,0,10,4,220,67,100,0
17,3,3,2,41,187.9799957,0.100000001,10.5,17.89999962,1973.829956,0.059999999,109.6600037,12,1,2,0,10,4,220,67,100,0
7,1,1,1,12,39.86000061,0.330000013,3,13.28999996,119.5899963,0.01,6.639999866,3,0,2,0,58,101,535,303,1,0
41,4,3,2,92,468.0499878,0.059999999,15.78999996,29.63999939,7390.209961,0.159999996,410.5700073,27,4,7,1,11,69,433,304,120,0
51,4,3,2,119,628.960022,0.050000001,20.47999954,30.71999931,12879.44043,0.209999993,715.5200195,26,10,9,2,14,75,492,359,120,0
9,1,1,1,13,43.18999863,0.330000013,3,14.39999962,129.5599976,0.01,7.199999809,4,0,2,1,58,101,560,303,1,0
18,3,1,3,46,208.0800018,0.109999999,8.729999542,23.84000015,1816,0.07,100.8899994,9,3,4,0,8,15,264,80,100,0
37,1,1,1,133,717.1799927,0.129999995,7.650000095,93.77999878,5484.299805,0.239999995,304.6799927,31,2,2,0,65,94,500,398,1,0
7,1,1,1,17,51,0.200000003,5,10.19999981,255,0.02,14.17000008,4,1,0,0,54,89,34,387,1,0
30,4,1,3,128,676.5300293,0.050000001,21.90999985,30.87000084,14824.86035,0.230000004,823.5999756,24,0,4,0,13,77,489,394,120,0
24,2,1,1,62,301.1900024,0.090000004,10.97000027,27.45999908,3303.72998,0.100000001,183.5399933,13,1,8,0,9,55,312,203,71,0
11,2,1,2,36,155.5899963,0.150000006,6.71999979,23.14999962,1045.910034,0.050000001,58.11000061,8,0,1,0,7,161,208,17,71,0
12,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,0
7,1,1,1,29,118.5400009,0.200000003,5.059999943,23.40999985,600.0900269,0.039999999,33.34000015,4,0,1,0,66,148,152,452,1,0
13,2,1,2,46,205.1300049,0.109999999,9,22.79000092,1846.199951,0.07,102.5699997,11,0,2,0,7,15,241,104,71,0
13,2,1,2,46,205.1300049,0.140000001,7,29.29999924,1435.939941,0.07,79.76999664,9,0,1,0,7,15,283,54,71,0
8,1,1,1,35,145.9499969,0.180000007,5.5,26.54000092,802.710022,0.050000001,44.59999847,5,0,1,0,66,161,196,17,1,0
6,1,1,1,16,44.91999817,0.25,4,11.22999954,179.6699982,0.01,9.979999542,2,0,0,2,41,89,4,387,1,0
9,1,1,1,23,69,0.150000006,6.670000076,10.35000038,460,0.02,25.55999947,5,1,0,0,54,89,91,435,1,0
59,4,1,2,260,1565.819946,0.039999999,26.86000061,58.29000092,42058.53906,0.519999981,2336.590088,48,0,8,0,21,106,97,11,120,0
32,4,1,1,50,222.9700012,0.059999999,16.62999916,13.40999985,3706.899902,0.07,205.9400024,19,5,4,2,10,148,273,115,120,0
82,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34,0
88,6,3,3,410,2641.610107,0.029999999,32.70000076,80.77999878,86388.79688,0.879999995,4799.379883,66,6,16,0,22,131,183,107,10,0
56,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34,0
33,1,1,1,115,589.8699951,0.090000004,11.73999977,50.25,6924.529785,0.200000003,384.7000122,21,1,9,0,8,77,508,328,1,0
276,36,10,8,976,5982.180176,0.01,115.8199997,51.65000153,692845.25,1.99000001,38491.39844,198,38,36,0,25,107,461,299,121,0
187,23,6,6,629,3829.01001,0.01,78.93000031,48.50999832,302218.625,1.279999971,16789.91992,131,28,24,0,25,105,334,188,93,0
26,2,1,1,142,554.7800293,0.029999999,33.13999939,16.73999977,18386.93945,0.180000007,1021.5,18,0,5,0,65,137,544,382,71,0
15,2,1,1,46,175.1399994,0.079999998,12.67000008,13.82999992,2218.419922,0.059999999,123.25,9,0,3,0,65,125,229,115,71,0
20,2,1,2,64,304.3099976,0.119999997,8.590000153,35.40999985,2615.189941,0.100000001,145.2899933,14,0,4,0,7,55,347,182,71,0
206,22,1,22,608,3907.169922,0.02,48.77000046,80.11000061,190569.0156,1.299999952,10587.16992,173,1,30,0,23,129,318,185,92,0
60,13,1,12,166,871.1599731,0.090000004,11.64000034,74.84999847,10138.4502,0.289999992,563.25,55,0,3,0,66,88,563,425,64,0
92,13,1,2,156,856.7299805,0.039999999,22.30999947,38.40000153,19115.76953,0.289999992,1061.98999,72,0,17,0,20,78,19,353,28,0
87,13,1,13,146,777,0.029999999,28.73999977,27.04000092,22328.57031,0.25999999,1240.47998,70,0,15,0,20,69,568,355,28,0
39,3,1,3,129,686.5300293,0.07,14.53999996,47.22000122,9981.070313,0.230000004,554.5,28,2,7,0,10,82,524,361,100,0
32,1,1,1,207,1070.170044,0.100000001,9.600000381,111.4800034,10273.66992,0.360000014,570.7600098,26,0,3,0,58,90,36,465,1,0
17,1,1,1,58,258.6400146,0.159999996,6.230000019,41.50999832,1611.569946,0.090000004,89.52999878,10,0,4,0,66,33,354,104,1,0
37,2,1,1,137,713.7000122,0.07,14.60999966,48.84999847,10426.15039,0.239999995,579.2299805,29,0,6,0,10,77,558,342,71,0
